"date","shrub_num","aspect","tag_num","treatment","species","counts"
"2019-07-30",6,"north",180,"shrub","POLBIS",0
"2019-08-06",6,"north",180,"shrub","POLBIS",0
"2019-08-13",6,"north",180,"shrub","POLBIS",0
"2019-08-19",6,"north",180,"shrub","POLBIS",0
"2019-07-10",6,"north",180,"shrub","GEUROS",1
"2019-07-16",6,"north",180,"shrub","GEUROS",0
"2019-07-23",6,"north",180,"shrub","GEUROS",0
"2019-07-30",6,"north",180,"shrub","GEUROS",0
"2019-08-06",6,"north",180,"shrub","GEUROS",0
"2019-08-13",6,"north",180,"shrub","GEUROS",0
"2019-08-19",6,"north",180,"shrub","GEUROS",0
"2019-07-10",6,"north",180,"shrub","SEDLAN",0
"2019-07-16",6,"north",180,"shrub","SEDLAN",0
"2019-07-23",6,"north",180,"shrub","SEDLAN",0
"2019-07-30",6,"north",180,"shrub","SEDLAN",0
"2019-08-06",6,"north",180,"shrub","SEDLAN",0
"2019-08-13",6,"north",180,"shrub","SEDLAN",0
"2019-08-19",6,"north",180,"shrub","SEDLAN",0
"2019-07-10",6,"north",180,"shrub","MINOBT",0
"2019-07-16",6,"north",180,"shrub","MINOBT",0
"2019-07-23",6,"north",180,"shrub","MINOBT",1
"2019-07-30",6,"north",180,"shrub","MINOBT",2
"2019-08-06",6,"north",180,"shrub","MINOBT",3
"2019-08-13",6,"north",180,"shrub","MINOBT",1
"2019-08-19",6,"north",180,"shrub","MINOBT",0
"2019-07-10",6,"north",180,"shrub","POLVIV",0
"2019-07-16",6,"north",180,"shrub","POLVIV",0
"2019-07-23",6,"north",180,"shrub","POLVIV",0
"2019-07-30",6,"north",180,"shrub","POLVIV",1
"2019-08-06",6,"north",180,"shrub","POLVIV",1
"2019-08-13",6,"north",180,"shrub","POLVIV",1
"2019-08-19",6,"north",180,"shrub","POLVIV",0
"2019-07-10",6,"north",181,"control","MINOBT",0
"2019-07-16",6,"north",181,"control","MINOBT",0
"2019-07-23",6,"north",181,"control","MINOBT",0
"2019-07-30",6,"north",181,"control","MINOBT",16
"2019-08-06",6,"north",181,"control","MINOBT",8
"2019-08-13",6,"north",181,"control","MINOBT",1
"2019-08-19",6,"north",181,"control","MINOBT",2
"2019-07-10",6,"north",181,"control","LLOSER",5
"2019-07-16",6,"north",181,"control","LLOSER",0
"2019-07-23",6,"north",181,"control","LLOSER",0
"2019-07-30",6,"north",181,"control","LLOSER",0
"2019-08-06",6,"north",181,"control","LLOSER",0
"2019-08-13",6,"north",181,"control","LLOSER",0
"2019-08-19",6,"north",181,"control","LLOSER",0
"2019-07-10",6,"north",181,"control","ARTSCO",0
"2019-07-16",6,"north",181,"control","ARTSCO",0
"2019-07-23",6,"north",181,"control","ARTSCO",0
"2019-07-30",6,"north",181,"control","ARTSCO",0
"2019-08-06",6,"north",181,"control","ARTSCO",0
"2019-08-13",6,"north",181,"control","ARTSCO",0
"2019-08-19",6,"north",181,"control","ARTSCO",0
"2019-07-10",6,"north",181,"control","CARRUP",0
"2019-07-16",6,"north",181,"control","CARRUP",13
"2019-07-23",6,"north",181,"control","CARRUP",0
"2019-07-30",6,"north",181,"control","CARRUP",0
"2019-08-06",6,"north",181,"control","CARRUP",0
"2019-08-13",6,"north",181,"control","CARRUP",0
"2019-08-19",6,"north",181,"control","CARRUP",0
"2019-07-10",6,"north",181,"control","GEUROS",0
"2019-07-16",6,"north",181,"control","GEUROS",0
"2019-07-23",6,"north",181,"control","GEUROS",0
"2019-07-30",6,"north",181,"control","GEUROS",0
"2019-08-06",6,"north",181,"control","GEUROS",0
"2019-08-13",6,"north",181,"control","GEUROS",0
"2019-08-19",6,"north",181,"control","GEUROS",0
"2019-07-10",6,"north",181,"control","KOBMYO",5
"2019-07-16",6,"north",181,"control","KOBMYO",4
"2019-07-23",6,"north",181,"control","KOBMYO",0
"2019-07-30",6,"north",181,"control","KOBMYO",0
"2019-08-06",6,"north",181,"control","KOBMYO",0
"2019-08-13",6,"north",181,"control","KOBMYO",0
"2019-08-19",6,"north",181,"control","KOBMYO",0
"2019-07-10",6,"north",181,"control","SEDLAN",0
"2019-07-16",6,"north",181,"control","SEDLAN",0
"2019-07-23",6,"north",181,"control","SEDLAN",0
"2019-07-30",6,"north",181,"control","SEDLAN",0
"2019-08-06",6,"north",181,"control","SEDLAN",0
"2019-08-13",6,"north",181,"control","SEDLAN",0
"2019-08-19",6,"north",181,"control","SEDLAN",0
"2019-07-10",6,"north",181,"control","POLBIS",0
"2019-07-16",6,"north",181,"control","POLBIS",0
"2019-07-23",6,"north",181,"control","POLBIS",0
"2019-07-30",6,"north",181,"control","POLBIS",0
"2019-08-06",6,"north",181,"control","POLBIS",0
"2019-08-13",6,"north",181,"control","POLBIS",0
"2019-08-19",6,"north",181,"control","POLBIS",0
"2019-07-10",6,"north",181,"control","POLVIV",0
"2019-07-16",6,"north",181,"control","POLVIV",0
"2019-07-23",6,"north",181,"control","POLVIV",0
"2019-07-30",6,"north",181,"control","POLVIV",0
"2019-08-06",6,"north",181,"control","POLVIV",1
"2019-08-13",6,"north",181,"control","POLVIV",1
"2019-08-19",6,"north",181,"control","POLVIV",0
"2019-07-10",6,"north",181,"control","AREFEN",0
"2019-07-16",6,"north",181,"control","AREFEN",0
"2019-07-23",6,"north",181,"control","AREFEN",2
"2019-07-30",6,"north",181,"control","AREFEN",3
"2019-08-06",6,"north",181,"control","AREFEN",2
"2019-08-13",6,"north",181,"control","AREFEN",7
"2019-08-19",6,"north",181,"control","AREFEN",0
"2019-07-09",7,"north",186,"shrub","GEUROS",2
"2019-07-16",7,"north",186,"shrub","GEUROS",0
"2019-07-23",7,"north",186,"shrub","GEUROS",0
"2019-07-30",7,"north",186,"shrub","GEUROS",0
"2019-08-06",7,"north",186,"shrub","GEUROS",0
"2019-08-13",7,"north",186,"shrub","GEUROS",0
"2019-08-19",7,"north",186,"shrub","GEUROS",0
"2019-07-09",7,"north",186,"shrub","CARRUP",0
"2019-07-16",7,"north",186,"shrub","CARRUP",0
"2019-07-23",7,"north",186,"shrub","CARRUP",0
"2019-07-30",7,"north",186,"shrub","CARRUP",0
"2019-08-06",7,"north",186,"shrub","CARRUP",0
"2019-08-13",7,"north",186,"shrub","CARRUP",0
"2019-08-19",7,"north",186,"shrub","CARRUP",0
"2019-07-09",7,"north",186,"shrub","KOBMYO",0
"2019-07-16",7,"north",186,"shrub","KOBMYO",4
"2019-07-23",7,"north",186,"shrub","KOBMYO",0
"2019-07-30",7,"north",186,"shrub","KOBMYO",0
"2019-08-06",7,"north",186,"shrub","KOBMYO",0
"2019-08-13",7,"north",186,"shrub","KOBMYO",0
"2019-08-19",7,"north",186,"shrub","KOBMYO",0
"2019-07-09",7,"north",186,"shrub","ARTSCO",0
"2019-07-16",7,"north",186,"shrub","ARTSCO",0
"2019-07-23",7,"north",186,"shrub","ARTSCO",0
"2019-07-30",7,"north",186,"shrub","ARTSCO",0
"2019-08-06",7,"north",186,"shrub","ARTSCO",0
"2019-08-13",7,"north",186,"shrub","ARTSCO",0
"2019-08-19",7,"north",186,"shrub","ARTSCO",0
"2019-07-09",7,"north",186,"shrub","POLBIS",0
"2019-07-16",7,"north",186,"shrub","POLBIS",0
"2019-07-23",7,"north",186,"shrub","POLBIS",0
"2019-07-30",7,"north",186,"shrub","POLBIS",0
"2019-08-06",7,"north",186,"shrub","POLBIS",0
"2019-08-13",7,"north",186,"shrub","POLBIS",0
"2019-08-19",7,"north",186,"shrub","POLBIS",0
"2019-07-09",7,"north",186,"shrub","POLVIV",0
"2019-07-16",7,"north",186,"shrub","POLVIV",0
"2019-07-23",7,"north",186,"shrub","POLVIV",0
"2019-07-30",7,"north",186,"shrub","POLVIV",1
"2019-08-06",7,"north",186,"shrub","POLVIV",1
"2019-08-13",7,"north",186,"shrub","POLVIV",2
"2019-08-19",7,"north",186,"shrub","POLVIV",0
"2019-07-09",7,"north",186,"shrub","LLOSER",0
"2019-07-16",7,"north",186,"shrub","LLOSER",0
"2019-07-23",7,"north",186,"shrub","LLOSER",0
"2019-07-30",7,"north",186,"shrub","LLOSER",0
"2019-08-06",7,"north",186,"shrub","LLOSER",0
"2019-08-13",7,"north",186,"shrub","LLOSER",0
"2019-08-19",7,"north",186,"shrub","LLOSER",0
"2019-07-09",7,"north",186,"shrub","AREFEN",0
"2019-07-16",7,"north",186,"shrub","AREFEN",1
"2019-07-23",7,"north",186,"shrub","AREFEN",8
"2019-07-30",7,"north",186,"shrub","AREFEN",0
"2019-08-06",7,"north",186,"shrub","AREFEN",0
"2019-08-13",7,"north",186,"shrub","AREFEN",0
"2019-08-19",7,"north",186,"shrub","AREFEN",0
"2019-07-09",7,"north",186,"shrub","MINOBT",0
"2019-07-16",7,"north",186,"shrub","MINOBT",0
"2019-07-23",7,"north",186,"shrub","MINOBT",0
"2019-07-30",7,"north",186,"shrub","MINOBT",9
"2019-08-06",7,"north",186,"shrub","MINOBT",5
"2019-08-13",7,"north",186,"shrub","MINOBT",0
"2019-08-19",7,"north",186,"shrub","MINOBT",4
"2019-07-09",7,"north",188,"control","CASOCC",0
"2019-07-16",7,"north",188,"control","CASOCC",0
"2019-07-23",7,"north",188,"control","CASOCC",0
"2019-07-30",7,"north",188,"control","CASOCC",0
"2019-08-06",7,"north",188,"control","CASOCC",0
"2019-08-13",7,"north",188,"control","CASOCC",0
"2019-08-19",7,"north",188,"control","CASOCC",0
"2019-07-09",7,"north",188,"control","GEUROS",1
"2019-07-16",7,"north",188,"control","GEUROS",1
"2019-07-23",7,"north",188,"control","GEUROS",0
"2019-07-30",7,"north",188,"control","GEUROS",0
"2019-08-06",7,"north",188,"control","GEUROS",0
"2019-08-13",7,"north",188,"control","GEUROS",0
"2019-08-19",7,"north",188,"control","GEUROS",0
"2019-07-09",7,"north",188,"control","ARTSCO",0
"2019-07-16",7,"north",188,"control","ARTSCO",0
"2019-07-23",7,"north",188,"control","ARTSCO",0
"2019-07-30",7,"north",188,"control","ARTSCO",0
"2019-08-06",7,"north",188,"control","ARTSCO",0
"2019-08-13",7,"north",188,"control","ARTSCO",0
"2019-08-19",7,"north",188,"control","ARTSCO",0
"2019-07-09",7,"north",188,"control","KOBMYO",0
"2019-07-16",7,"north",188,"control","KOBMYO",4
"2019-07-23",7,"north",188,"control","KOBMYO",1
"2019-07-30",7,"north",188,"control","KOBMYO",0
"2019-08-06",7,"north",188,"control","KOBMYO",0
"2019-08-13",7,"north",188,"control","KOBMYO",0
"2019-08-19",7,"north",188,"control","KOBMYO",0
"2019-07-09",7,"north",188,"control","POLBIS",0
"2019-07-16",7,"north",188,"control","POLBIS",0
"2019-07-23",7,"north",188,"control","POLBIS",0
"2019-07-30",7,"north",188,"control","POLBIS",0
"2019-08-06",7,"north",188,"control","POLBIS",0
"2019-08-13",7,"north",188,"control","POLBIS",0
"2019-08-19",7,"north",188,"control","POLBIS",0
"2019-07-09",7,"north",188,"control","POLVIV",0
"2019-07-16",7,"north",188,"control","POLVIV",0
"2019-07-23",7,"north",188,"control","POLVIV",3
"2019-07-30",7,"north",188,"control","POLVIV",4
"2019-08-06",7,"north",188,"control","POLVIV",3
"2019-08-13",7,"north",188,"control","POLVIV",3
"2019-08-19",7,"north",188,"control","POLVIV",0
"2019-07-09",7,"north",188,"control","LLOSER",0
"2019-07-16",7,"north",188,"control","LLOSER",0
"2019-07-23",7,"north",188,"control","LLOSER",0
"2019-07-30",7,"north",188,"control","LLOSER",0
"2019-08-06",7,"north",188,"control","LLOSER",0
"2019-08-13",7,"north",188,"control","LLOSER",0
"2019-08-19",7,"north",188,"control","LLOSER",0
"2019-07-09",7,"north",188,"control","CARRUP",0
"2019-07-16",7,"north",188,"control","CARRUP",2
"2019-07-23",7,"north",188,"control","CARRUP",0
"2019-07-30",7,"north",188,"control","CARRUP",0
"2019-08-06",7,"north",188,"control","CARRUP",0
"2019-08-13",7,"north",188,"control","CARRUP",0
"2019-08-19",7,"north",188,"control","CARRUP",0
"2019-07-09",7,"north",188,"control","AREFEN",0
"2019-07-16",7,"north",188,"control","AREFEN",0
"2019-07-23",7,"north",188,"control","AREFEN",2
"2019-07-30",7,"north",188,"control","AREFEN",0
"2019-08-06",7,"north",188,"control","AREFEN",0
"2019-08-13",7,"north",188,"control","AREFEN",0
"2019-08-19",7,"north",188,"control","AREFEN",0
"2019-07-09",8,"north",189,"shrub","GEUROS",1
"2019-07-16",8,"north",189,"shrub","GEUROS",0
"2019-07-23",8,"north",189,"shrub","GEUROS",0
"2019-07-30",8,"north",189,"shrub","GEUROS",0
"2019-08-06",8,"north",189,"shrub","GEUROS",0
"2019-08-13",8,"north",189,"shrub","GEUROS",0
"2019-08-19",8,"north",189,"shrub","GEUROS",0
"2019-07-09",8,"north",189,"shrub","KOBMYO",0
"2019-07-16",8,"north",189,"shrub","KOBMYO",0
"2019-07-23",8,"north",189,"shrub","KOBMYO",0
"2019-07-30",8,"north",189,"shrub","KOBMYO",0
"2019-08-06",8,"north",189,"shrub","KOBMYO",0
"2019-08-13",8,"north",189,"shrub","KOBMYO",0
"2019-08-19",8,"north",189,"shrub","KOBMYO",0
"2019-07-09",8,"north",189,"shrub","ARTSCO",0
"2019-07-16",8,"north",189,"shrub","ARTSCO",0
"2019-07-23",8,"north",189,"shrub","ARTSCO",0
"2019-07-30",8,"north",189,"shrub","ARTSCO",0
"2019-08-06",8,"north",189,"shrub","ARTSCO",0
"2019-08-13",8,"north",189,"shrub","ARTSCO",0
"2019-08-19",8,"north",189,"shrub","ARTSCO",0
"2019-07-09",8,"north",189,"shrub","POLBIS",0
"2019-07-16",8,"north",189,"shrub","POLBIS",0
"2019-07-23",8,"north",189,"shrub","POLBIS",1
"2019-07-30",8,"north",189,"shrub","POLBIS",1
"2019-08-06",8,"north",189,"shrub","POLBIS",1
"2019-08-13",8,"north",189,"shrub","POLBIS",1
"2019-08-19",8,"north",189,"shrub","POLBIS",0
"2019-07-09",8,"north",189,"shrub","POLVIV",0
"2019-07-16",8,"north",189,"shrub","POLVIV",0
"2019-07-23",8,"north",189,"shrub","POLVIV",2
"2019-07-30",8,"north",189,"shrub","POLVIV",5
"2019-08-06",8,"north",189,"shrub","POLVIV",7
"2019-08-13",8,"north",189,"shrub","POLVIV",8
"2019-08-19",8,"north",189,"shrub","POLVIV",1
"2019-07-09",8,"north",189,"shrub","ERISIM",0
"2019-07-16",8,"north",189,"shrub","ERISIM",2
"2019-07-23",8,"north",189,"shrub","ERISIM",2
"2019-07-30",8,"north",189,"shrub","ERISIM",0
"2019-08-06",8,"north",189,"shrub","ERISIM",0
"2019-08-13",8,"north",189,"shrub","ERISIM",0
"2019-08-19",8,"north",189,"shrub","ERISIM",0
"2019-07-09",8,"north",189,"shrub","LLOSER",0
"2019-07-16",8,"north",189,"shrub","LLOSER",0
"2019-07-23",8,"north",189,"shrub","LLOSER",0
"2019-07-30",8,"north",189,"shrub","LLOSER",0
"2019-08-06",8,"north",189,"shrub","LLOSER",0
"2019-08-13",8,"north",189,"shrub","LLOSER",0
"2019-08-19",8,"north",189,"shrub","LLOSER",0
"2019-07-09",8,"north",189,"shrub","CARRUP",0
"2019-07-16",8,"north",189,"shrub","CARRUP",0
"2019-07-23",8,"north",189,"shrub","CARRUP",0
"2019-07-30",8,"north",189,"shrub","CARRUP",0
"2019-08-06",8,"north",189,"shrub","CARRUP",0
"2019-08-13",8,"north",189,"shrub","CARRUP",0
"2019-08-19",8,"north",189,"shrub","CARRUP",0
"2019-07-09",8,"north",189,"shrub","TRIPAR",0
"2019-07-16",8,"north",189,"shrub","TRIPAR",0
"2019-07-23",8,"north",189,"shrub","TRIPAR",0
"2019-07-30",8,"north",189,"shrub","TRIPAR",0
"2019-08-06",8,"north",189,"shrub","TRIPAR",0
"2019-08-13",8,"north",189,"shrub","TRIPAR",0
"2019-08-19",8,"north",189,"shrub","TRIPAR",0
"2019-07-09",8,"north",191,"control","GEUROS",0
"2019-07-16",8,"north",191,"control","GEUROS",0
"2019-07-23",8,"north",191,"control","GEUROS",0
"2019-07-30",8,"north",191,"control","GEUROS",0
"2019-08-06",8,"north",191,"control","GEUROS",0
"2019-08-13",8,"north",191,"control","GEUROS",0
"2019-08-19",8,"north",191,"control","GEUROS",0
"2019-07-09",8,"north",191,"control","CARRUP",3
"2019-07-16",8,"north",191,"control","CARRUP",1
"2019-07-23",8,"north",191,"control","CARRUP",0
"2019-07-30",8,"north",191,"control","CARRUP",0
"2019-08-06",8,"north",191,"control","CARRUP",0
"2019-08-13",8,"north",191,"control","CARRUP",0
"2019-08-19",8,"north",191,"control","CARRUP",0
"2019-07-09",8,"north",191,"control","KOBMYO",7
"2019-07-16",8,"north",191,"control","KOBMYO",0
"2019-07-23",8,"north",191,"control","KOBMYO",0
"2019-07-30",8,"north",191,"control","KOBMYO",0
"2019-08-06",8,"north",191,"control","KOBMYO",0
"2019-08-13",8,"north",191,"control","KOBMYO",0
"2019-08-19",8,"north",191,"control","KOBMYO",0
"2019-07-09",8,"north",191,"control","POLBIS",0
"2019-07-16",8,"north",191,"control","POLBIS",0
"2019-07-23",8,"north",191,"control","POLBIS",0
"2019-07-30",8,"north",191,"control","POLBIS",0
"2019-08-06",8,"north",191,"control","POLBIS",0
"2019-08-13",8,"north",191,"control","POLBIS",0
"2019-08-19",8,"north",191,"control","POLBIS",0
"2019-07-09",8,"north",191,"control","POLVIV",0
"2019-07-16",8,"north",191,"control","POLVIV",1
"2019-07-23",8,"north",191,"control","POLVIV",4
"2019-07-30",8,"north",191,"control","POLVIV",5
"2019-08-06",8,"north",191,"control","POLVIV",4
"2019-08-13",8,"north",191,"control","POLVIV",4
"2019-08-19",8,"north",191,"control","POLVIV",1
"2019-07-09",8,"north",191,"control","ARTSCO",0
"2019-07-16",8,"north",191,"control","ARTSCO",0
"2019-07-23",8,"north",191,"control","ARTSCO",0
"2019-07-30",8,"north",191,"control","ARTSCO",0
"2019-08-06",8,"north",191,"control","ARTSCO",0
"2019-08-13",8,"north",191,"control","ARTSCO",0
"2019-08-19",8,"north",191,"control","ARTSCO",0
"2019-07-09",8,"north",191,"control","LLOSER",0
"2019-07-16",8,"north",191,"control","LLOSER",0
"2019-07-23",8,"north",191,"control","LLOSER",0
"2019-07-30",8,"north",191,"control","LLOSER",0
"2019-08-06",8,"north",191,"control","LLOSER",0
"2019-08-13",8,"north",191,"control","LLOSER",0
"2019-08-19",8,"north",191,"control","LLOSER",0
"2019-07-09",8,"north",191,"control","TRIPAR",0
"2019-07-16",8,"north",191,"control","TRIPAR",0
"2019-07-23",8,"north",191,"control","TRIPAR",0
"2019-07-30",8,"north",191,"control","TRIPAR",0
"2019-08-06",8,"north",191,"control","TRIPAR",0
"2019-08-13",8,"north",191,"control","TRIPAR",0
"2019-08-19",8,"north",191,"control","TRIPAR",0
"2019-07-09",8,"north",191,"control","MINOBT",0
"2019-07-16",8,"north",191,"control","MINOBT",4
"2019-07-23",8,"north",191,"control","MINOBT",2
"2019-07-30",8,"north",191,"control","MINOBT",2
"2019-08-06",8,"north",191,"control","MINOBT",0
"2019-08-13",8,"north",191,"control","MINOBT",0
"2019-08-19",8,"north",191,"control","MINOBT",0
"2019-07-10",9,"north",168,"shrub","KOBMYO",25
"2019-07-16",9,"north",168,"shrub","KOBMYO",4
"2019-07-23",9,"north",168,"shrub","KOBMYO",0
"2019-07-30",9,"north",168,"shrub","KOBMYO",0
"2019-08-06",9,"north",168,"shrub","KOBMYO",0
"2019-08-13",9,"north",168,"shrub","KOBMYO",0
"2019-08-19",9,"north",168,"shrub","KOBMYO",0
"2019-07-10",9,"north",168,"shrub","CARRUP",0
"2019-07-16",9,"north",168,"shrub","CARRUP",0
"2019-07-23",9,"north",168,"shrub","CARRUP",0
"2019-07-30",9,"north",168,"shrub","CARRUP",0
"2019-08-06",9,"north",168,"shrub","CARRUP",0
"2019-08-13",9,"north",168,"shrub","CARRUP",0
"2019-08-19",9,"north",168,"shrub","CARRUP",0
"2019-07-10",9,"north",168,"shrub","GEUROS",6
"2019-07-16",9,"north",168,"shrub","GEUROS",0
"2019-07-23",9,"north",168,"shrub","GEUROS",0
"2019-07-30",9,"north",168,"shrub","GEUROS",0
"2019-08-06",9,"north",168,"shrub","GEUROS",0
"2019-08-13",9,"north",168,"shrub","GEUROS",0
"2019-08-19",9,"north",168,"shrub","GEUROS",0
"2019-07-10",9,"north",168,"shrub","LLOSER",0
"2019-07-16",9,"north",168,"shrub","LLOSER",0
"2019-07-23",9,"north",168,"shrub","LLOSER",0
"2019-07-30",9,"north",168,"shrub","LLOSER",0
"2019-08-06",9,"north",168,"shrub","LLOSER",0
"2019-08-13",9,"north",168,"shrub","LLOSER",0
"2019-08-19",9,"north",168,"shrub","LLOSER",0
"2019-07-10",9,"north",168,"shrub","OREALP",5
"2019-07-16",9,"north",168,"shrub","OREALP",1
"2019-07-23",9,"north",168,"shrub","OREALP",0
"2019-07-30",9,"north",168,"shrub","OREALP",0
"2019-08-06",9,"north",168,"shrub","OREALP",0
"2019-08-13",9,"north",168,"shrub","OREALP",0
"2019-08-19",9,"north",168,"shrub","OREALP",0
"2019-07-10",9,"north",168,"shrub","POLVIV",0
"2019-07-16",9,"north",168,"shrub","POLVIV",0
"2019-07-23",9,"north",168,"shrub","POLVIV",0
"2019-07-30",9,"north",168,"shrub","POLVIV",0
"2019-08-06",9,"north",168,"shrub","POLVIV",2
"2019-08-13",9,"north",168,"shrub","POLVIV",1
"2019-08-19",9,"north",168,"shrub","POLVIV",0
"2019-07-10",9,"north",169,"control","GEUROS",4
"2019-07-16",9,"north",169,"control","GEUROS",0
"2019-07-23",9,"north",169,"control","GEUROS",1
"2019-07-30",9,"north",169,"control","GEUROS",0
"2019-08-06",9,"north",169,"control","GEUROS",0
"2019-08-13",9,"north",169,"control","GEUROS",0
"2019-08-19",9,"north",169,"control","GEUROS",0
"2019-07-10",9,"north",169,"control","KOBMYO",70
"2019-07-16",9,"north",169,"control","KOBMYO",3
"2019-07-23",9,"north",169,"control","KOBMYO",0
"2019-07-30",9,"north",169,"control","KOBMYO",0
"2019-08-06",9,"north",169,"control","KOBMYO",0
"2019-08-13",9,"north",169,"control","KOBMYO",0
"2019-08-19",9,"north",169,"control","KOBMYO",0
"2019-07-10",9,"north",169,"control","CARRUP",2
"2019-07-16",9,"north",169,"control","CARRUP",0
"2019-07-23",9,"north",169,"control","CARRUP",0
"2019-07-30",9,"north",169,"control","CARRUP",0
"2019-08-06",9,"north",169,"control","CARRUP",0
"2019-08-13",9,"north",169,"control","CARRUP",0
"2019-08-19",9,"north",169,"control","CARRUP",0
"2019-07-10",9,"north",169,"control","POLBIS",0
"2019-07-16",9,"north",169,"control","POLBIS",0
"2019-07-23",9,"north",169,"control","POLBIS",0
"2019-07-30",9,"north",169,"control","POLBIS",0
"2019-08-06",9,"north",169,"control","POLBIS",0
"2019-08-13",9,"north",169,"control","POLBIS",0
"2019-08-19",9,"north",169,"control","POLBIS",0
"2019-07-10",9,"north",169,"control","POLVIV",0
"2019-07-16",9,"north",169,"control","POLVIV",0
"2019-07-23",9,"north",169,"control","POLVIV",2
"2019-07-30",9,"north",169,"control","POLVIV",4
