"date","shrub_num","aspect","tag_num","treatment","species","plant_nr","dist_fr_shr","tp_color","flower_type","flower_count"
2021-07-01,5,"north",104,"shrub","GEUROS",1,60,"WS","old",0
2021-07-08,5,"north",104,"shrub","GEUROS",1,60,"WS","new",0
2021-07-08,5,"north",104,"shrub","GEUROS",1,60,"WS","old",0
2021-07-14,5,"north",104,"shrub","GEUROS",1,60,"WS","new",0
2021-07-14,5,"north",104,"shrub","GEUROS",1,60,"WS","old",0
2021-07-21,5,"north",104,"shrub","GEUROS",1,60,"WS","new",0
2021-07-21,5,"north",104,"shrub","GEUROS",1,60,"WS","old",0
2021-07-28,5,"north",104,"shrub","GEUROS",1,60,"WS","new",0
2021-07-28,5,"north",104,"shrub","GEUROS",1,60,"WS","old",0
2021-08-04,5,"north",104,"shrub","GEUROS",1,60,"WS","new",0
2021-08-04,5,"north",104,"shrub","GEUROS",1,60,"WS","old",0
2021-08-10,5,"north",104,"shrub","GEUROS",1,60,"WS","new",0
2021-08-10,5,"north",104,"shrub","GEUROS",1,60,"WS","old",0
2021-08-19,5,"north",104,"shrub","GEUROS",1,60,"WS","new",0
2021-08-19,5,"north",104,"shrub","GEUROS",1,60,"WS","old",0
2021-06-15,5,"north",104,"shrub","GEUROS",2,42,"BH","new",0
2021-06-15,5,"north",104,"shrub","GEUROS",2,42,"BH","old",0
2021-06-17,5,"north",104,"shrub","GEUROS",2,42,"BH","new",1
2021-06-17,5,"north",104,"shrub","GEUROS",2,42,"BH","old",0
2021-06-22,5,"north",104,"shrub","GEUROS",2,42,"BH","new",0
2021-06-22,5,"north",104,"shrub","GEUROS",2,42,"BH","old",1
2021-06-30,5,"north",104,"shrub","GEUROS",2,42,"BH","new",NaN
2021-06-30,5,"north",104,"shrub","GEUROS",2,42,"BH","old",NaN
2021-07-01,5,"north",104,"shrub","GEUROS",2,42,"BH","new",0
2021-07-01,5,"north",104,"shrub","GEUROS",2,42,"BH","old",0
2021-07-08,5,"north",104,"shrub","GEUROS",2,42,"BH","new",0
2021-07-08,5,"north",104,"shrub","GEUROS",2,42,"BH","old",0
2021-07-14,5,"north",104,"shrub","GEUROS",2,42,"BH","new",0
2021-07-14,5,"north",104,"shrub","GEUROS",2,42,"BH","old",0
2021-07-21,5,"north",104,"shrub","GEUROS",2,42,"BH","new",0
2021-07-21,5,"north",104,"shrub","GEUROS",2,42,"BH","old",0
2021-07-28,5,"north",104,"shrub","GEUROS",2,42,"BH","new",0
2021-07-28,5,"north",104,"shrub","GEUROS",2,42,"BH","old",0
2021-08-04,5,"north",104,"shrub","GEUROS",2,42,"BH","new",0
2021-08-04,5,"north",104,"shrub","GEUROS",2,42,"BH","old",0
2021-08-10,5,"north",104,"shrub","GEUROS",2,42,"BH","new",0
2021-08-10,5,"north",104,"shrub","GEUROS",2,42,"BH","old",0
2021-08-19,5,"north",104,"shrub","GEUROS",2,42,"BH","new",0
2021-08-19,5,"north",104,"shrub","GEUROS",2,42,"BH","old",0
2021-06-15,5,"north",104,"shrub","GEUROS",3,34,"GC","new",0
2021-06-15,5,"north",104,"shrub","GEUROS",3,34,"GC","old",0
2021-06-17,5,"north",104,"shrub","GEUROS",3,34,"GC","new",1
2021-06-17,5,"north",104,"shrub","GEUROS",3,34,"GC","old",0
2021-06-22,5,"north",104,"shrub","GEUROS",3,34,"GC","new",0
2021-06-22,5,"north",104,"shrub","GEUROS",3,34,"GC","old",1
2021-06-30,5,"north",104,"shrub","GEUROS",3,34,"GC","new",NaN
2021-06-30,5,"north",104,"shrub","GEUROS",3,34,"GC","old",NaN
2021-07-01,5,"north",104,"shrub","GEUROS",3,34,"GC","new",0
2021-07-01,5,"north",104,"shrub","GEUROS",3,34,"GC","old",0
2021-07-08,5,"north",104,"shrub","GEUROS",3,34,"GC","new",0
2021-07-08,5,"north",104,"shrub","GEUROS",3,34,"GC","old",0
2021-07-14,5,"north",104,"shrub","GEUROS",3,34,"GC","new",0
2021-07-14,5,"north",104,"shrub","GEUROS",3,34,"GC","old",0
2021-07-21,5,"north",104,"shrub","GEUROS",3,34,"GC","new",0
2021-07-21,5,"north",104,"shrub","GEUROS",3,34,"GC","old",0
2021-07-28,5,"north",104,"shrub","GEUROS",3,34,"GC","new",0
2021-07-28,5,"north",104,"shrub","GEUROS",3,34,"GC","old",0
2021-08-04,5,"north",104,"shrub","GEUROS",3,34,"GC","new",0
2021-08-04,5,"north",104,"shrub","GEUROS",3,34,"GC","old",0
2021-08-10,5,"north",104,"shrub","GEUROS",3,34,"GC","new",0
2021-08-10,5,"north",104,"shrub","GEUROS",3,34,"GC","old",0
2021-08-19,5,"north",104,"shrub","GEUROS",3,34,"GC","new",0
2021-08-19,5,"north",104,"shrub","GEUROS",3,34,"GC","old",0
2021-06-15,5,"north",104,"shrub","GEUROS",4,11,"YD","new",0
2021-06-15,5,"north",104,"shrub","GEUROS",4,11,"YD","old",0
2021-06-17,5,"north",104,"shrub","GEUROS",4,11,"YD","new",1
2021-06-17,5,"north",104,"shrub","GEUROS",4,11,"YD","old",0
2021-06-22,5,"north",104,"shrub","GEUROS",4,11,"YD","new",0
2021-06-22,5,"north",104,"shrub","GEUROS",4,11,"YD","old",1
2021-06-30,5,"north",104,"shrub","GEUROS",4,11,"YD","new",NaN
2021-06-30,5,"north",104,"shrub","GEUROS",4,11,"YD","old",NaN
2021-07-01,5,"north",104,"shrub","GEUROS",4,11,"YD","new",0
2021-07-01,5,"north",104,"shrub","GEUROS",4,11,"YD","old",0
2021-07-08,5,"north",104,"shrub","GEUROS",4,11,"YD","new",0
2021-07-08,5,"north",104,"shrub","GEUROS",4,11,"YD","old",0
2021-07-14,5,"north",104,"shrub","GEUROS",4,11,"YD","new",0
2021-07-14,5,"north",104,"shrub","GEUROS",4,11,"YD","old",0
2021-07-21,5,"north",104,"shrub","GEUROS",4,11,"YD","new",0
2021-07-21,5,"north",104,"shrub","GEUROS",4,11,"YD","old",0
2021-07-28,5,"north",104,"shrub","GEUROS",4,11,"YD","new",0
2021-07-28,5,"north",104,"shrub","GEUROS",4,11,"YD","old",0
2021-08-04,5,"north",104,"shrub","GEUROS",4,11,"YD","new",0
2021-08-04,5,"north",104,"shrub","GEUROS",4,11,"YD","old",0
2021-08-10,5,"north",104,"shrub","GEUROS",4,11,"YD","new",0
2021-08-10,5,"north",104,"shrub","GEUROS",4,11,"YD","old",0
2021-08-19,5,"north",104,"shrub","GEUROS",4,11,"YD","new",0
2021-08-19,5,"north",104,"shrub","GEUROS",4,11,"YD","old",0
2021-06-15,5,"north",104,"shrub","GEUROS",5,15,"OD","new",0
2021-06-15,5,"north",104,"shrub","GEUROS",5,15,"OD","old",0
2021-06-17,5,"north",104,"shrub","GEUROS",5,15,"OD","new",0
2021-06-17,5,"north",104,"shrub","GEUROS",5,15,"OD","old",0
2021-06-22,5,"north",104,"shrub","GEUROS",5,15,"OD","new",1
2021-06-22,5,"north",104,"shrub","GEUROS",5,15,"OD","old",0
2021-06-30,5,"north",104,"shrub","GEUROS",5,15,"OD","new",NaN
2021-06-30,5,"north",104,"shrub","GEUROS",5,15,"OD","old",NaN
2021-07-01,5,"north",104,"shrub","GEUROS",5,15,"OD","new",0
2021-07-01,5,"north",104,"shrub","GEUROS",5,15,"OD","old",0
2021-07-08,5,"north",104,"shrub","GEUROS",5,15,"OD","new",0
2021-07-08,5,"north",104,"shrub","GEUROS",5,15,"OD","old",0
2021-07-14,5,"north",104,"shrub","GEUROS",5,15,"OD","new",0
2021-07-14,5,"north",104,"shrub","GEUROS",5,15,"OD","old",0
2021-07-21,5,"north",104,"shrub","GEUROS",5,15,"OD","new",0
2021-07-21,5,"north",104,"shrub","GEUROS",5,15,"OD","old",0
2021-07-28,5,"north",104,"shrub","GEUROS",5,15,"OD","new",0
2021-07-28,5,"north",104,"shrub","GEUROS",5,15,"OD","old",0
2021-08-04,5,"north",104,"shrub","GEUROS",5,15,"OD","new",0
2021-08-04,5,"north",104,"shrub","GEUROS",5,15,"OD","old",0
2021-08-10,5,"north",104,"shrub","GEUROS",5,15,"OD","new",0
2021-08-10,5,"north",104,"shrub","GEUROS",5,15,"OD","old",0
2021-08-19,5,"north",104,"shrub","GEUROS",5,15,"OD","new",0
2021-08-19,5,"north",104,"shrub","GEUROS",5,15,"OD","old",0
2021-06-15,5,"north",104,"shrub","POLVIV",1,4,"B","new",0
2021-06-15,5,"north",104,"shrub","POLVIV",1,4,"B","old",0
2021-06-17,5,"north",104,"shrub","POLVIV",1,4,"B","new",0
2021-06-17,5,"north",104,"shrub","POLVIV",1,4,"B","old",0
2021-06-22,5,"north",104,"shrub","POLVIV",1,4,"B","new",0
2021-06-22,5,"north",104,"shrub","POLVIV",1,4,"B","old",0
2021-06-30,5,"north",104,"shrub","POLVIV",1,4,"B","new",NaN
2021-06-30,5,"north",104,"shrub","POLVIV",1,4,"B","old",NaN
2021-07-01,5,"north",104,"shrub","POLVIV",1,4,"B","new",0
2021-07-01,5,"north",104,"shrub","POLVIV",1,4,"B","old",0
2021-07-08,5,"north",104,"shrub","POLVIV",1,4,"B","new",0
2021-07-08,5,"north",104,"shrub","POLVIV",1,4,"B","old",0
2021-07-14,5,"north",104,"shrub","POLVIV",1,4,"B","new",0
2021-07-14,5,"north",104,"shrub","POLVIV",1,4,"B","old",0
2021-07-21,5,"north",104,"shrub","POLVIV",1,4,"B","new",0
2021-07-21,5,"north",104,"shrub","POLVIV",1,4,"B","old",0
2021-07-28,5,"north",104,"shrub","POLVIV",1,4,"B","new",1
2021-07-28,5,"north",104,"shrub","POLVIV",1,4,"B","old",0
2021-08-04,5,"north",104,"shrub","POLVIV",1,4,"B","new",0
2021-08-04,5,"north",104,"shrub","POLVIV",1,4,"B","old",1
2021-08-10,5,"north",104,"shrub","POLVIV",1,4,"B","new",0
2021-08-10,5,"north",104,"shrub","POLVIV",1,4,"B","old",1
2021-08-19,5,"north",104,"shrub","POLVIV",1,4,"B","new",0
2021-08-19,5,"north",104,"shrub","POLVIV",1,4,"B","old",0
2021-06-15,5,"north",104,"shrub","KOBMYO",1,25,"RD","new",0
2021-06-15,5,"north",104,"shrub","KOBMYO",1,25,"RD","old",0
2021-06-17,5,"north",104,"shrub","KOBMYO",1,25,"RD","new",0
2021-06-17,5,"north",104,"shrub","KOBMYO",1,25,"RD","old",0
2021-06-22,5,"north",104,"shrub","KOBMYO",1,25,"RD","new",0
2021-06-22,5,"north",104,"shrub","KOBMYO",1,25,"RD","old",0
2021-06-30,5,"north",104,"shrub","KOBMYO",1,25,"RD","new",NaN
2021-06-30,5,"north",104,"shrub","KOBMYO",1,25,"RD","old",NaN
2021-07-01,5,"north",104,"shrub","KOBMYO",1,25,"RD","new",0
2021-07-01,5,"north",104,"shrub","KOBMYO",1,25,"RD","old",1
2021-07-08,5,"north",104,"shrub","KOBMYO",1,25,"RD","new",0
2021-07-08,5,"north",104,"shrub","KOBMYO",1,25,"RD","old",0
2021-07-14,5,"north",104,"shrub","KOBMYO",1,25,"RD","new",0
2021-07-14,5,"north",104,"shrub","KOBMYO",1,25,"RD","old",0
2021-07-21,5,"north",104,"shrub","KOBMYO",1,25,"RD","new",0
2021-07-21,5,"north",104,"shrub","KOBMYO",1,25,"RD","old",0
2021-07-28,5,"north",104,"shrub","KOBMYO",1,25,"RD","new",0
2021-07-28,5,"north",104,"shrub","KOBMYO",1,25,"RD","old",0
2021-08-04,5,"north",104,"shrub","KOBMYO",1,25,"RD","new",0
2021-08-04,5,"north",104,"shrub","KOBMYO",1,25,"RD","old",0
2021-08-10,5,"north",104,"shrub","KOBMYO",1,25,"RD","new",0
2021-08-10,5,"north",104,"shrub","KOBMYO",1,25,"RD","old",0
2021-08-19,5,"north",104,"shrub","KOBMYO",1,25,"RD","new",0
2021-08-19,5,"north",104,"shrub","KOBMYO",1,25,"RD","old",0
2021-06-15,5,"north",104,"shrub","KOBMYO",2,63,"WD","new",0
2021-06-15,5,"north",104,"shrub","KOBMYO",2,63,"WD","old",0
2021-06-17,5,"north",104,"shrub","KOBMYO",2,63,"WD","new",0
2021-06-17,5,"north",104,"shrub","KOBMYO",2,63,"WD","old",0
2021-06-22,5,"north",104,"shrub","KOBMYO",2,63,"WD","new",0
2021-06-22,5,"north",104,"shrub","KOBMYO",2,63,"WD","old",0
2021-06-30,5,"north",104,"shrub","KOBMYO",2,63,"WD","new",NaN
2021-06-30,5,"north",104,"shrub","KOBMYO",2,63,"WD","old",NaN
2021-07-01,5,"north",104,"shrub","KOBMYO",2,63,"WD","new",1
2021-07-01,5,"north",104,"shrub","KOBMYO",2,63,"WD","old",0
2021-07-08,5,"north",104,"shrub","KOBMYO",2,63,"WD","new",0
2021-07-08,5,"north",104,"shrub","KOBMYO",2,63,"WD","old",0
2021-07-14,5,"north",104,"shrub","KOBMYO",2,63,"WD","new",0
2021-07-14,5,"north",104,"shrub","KOBMYO",2,63,"WD","old",0
2021-07-21,5,"north",104,"shrub","KOBMYO",2,63,"WD","new",0
2021-07-21,5,"north",104,"shrub","KOBMYO",2,63,"WD","old",0
2021-07-28,5,"north",104,"shrub","KOBMYO",2,63,"WD","new",0
2021-07-28,5,"north",104,"shrub","KOBMYO",2,63,"WD","old",0
2021-08-04,5,"north",104,"shrub","KOBMYO",2,63,"WD","new",0
2021-08-04,5,"north",104,"shrub","KOBMYO",2,63,"WD","old",0
2021-08-10,5,"north",104,"shrub","KOBMYO",2,63,"WD","new",0
2021-08-10,5,"north",104,"shrub","KOBMYO",2,63,"WD","old",0
2021-08-19,5,"north",104,"shrub","KOBMYO",2,63,"WD","new",0
2021-08-19,5,"north",104,"shrub","KOBMYO",2,63,"WD","old",0
2021-06-15,5,"north",104,"shrub","LLOSER",1,10,"YD","new",0
2021-06-15,5,"north",104,"shrub","LLOSER",1,10,"YD","old",0
2021-06-17,5,"north",104,"shrub","LLOSER",1,10,"YD","new",0
2021-06-17,5,"north",104,"shrub","LLOSER",1,10,"YD","old",0
2021-06-22,5,"north",104,"shrub","LLOSER",1,10,"YD","new",1
2021-06-22,5,"north",104,"shrub","LLOSER",1,10,"YD","old",0
2021-06-30,5,"north",104,"shrub","LLOSER",1,10,"YD","new",NaN
2021-06-30,5,"north",104,"shrub","LLOSER",1,10,"YD","old",NaN
2021-07-01,5,"north",104,"shrub","LLOSER",1,10,"YD","new",0
2021-07-01,5,"north",104,"shrub","LLOSER",1,10,"YD","old",0
2021-07-08,5,"north",104,"shrub","LLOSER",1,10,"YD","new",0
2021-07-08,5,"north",104,"shrub","LLOSER",1,10,"YD","old",0
2021-07-14,5,"north",104,"shrub","LLOSER",1,10,"YD","new",0
2021-07-14,5,"north",104,"shrub","LLOSER",1,10,"YD","old",0
2021-07-21,5,"north",104,"shrub","LLOSER",1,10,"YD","new",0
2021-07-21,5,"north",104,"shrub","LLOSER",1,10,"YD","old",0
2021-07-28,5,"north",104,"shrub","LLOSER",1,10,"YD","new",0
2021-07-28,5,"north",104,"shrub","LLOSER",1,10,"YD","old",0
2021-08-04,5,"north",104,"shrub","LLOSER",1,10,"YD","new",0
2021-08-04,5,"north",104,"shrub","LLOSER",1,10,"YD","old",0
2021-08-10,5,"north",104,"shrub","LLOSER",1,10,"YD","new",0
2021-08-10,5,"north",104,"shrub","LLOSER",1,10,"YD","old",0
2021-08-19,5,"north",104,"shrub","LLOSER",1,10,"YD","new",0
2021-08-19,5,"north",104,"shrub","LLOSER",1,10,"YD","old",0
2021-06-15,5,"north",104,"shrub","LLOSER",2,22,"WS","new",0
2021-06-15,5,"north",104,"shrub","LLOSER",2,22,"WS","old",0
2021-06-17,5,"north",104,"shrub","LLOSER",2,22,"WS","new",0
2021-06-17,5,"north",104,"shrub","LLOSER",2,22,"WS","old",0
2021-06-22,5,"north",104,"shrub","LLOSER",2,22,"WS","new",1
2021-06-22,5,"north",104,"shrub","LLOSER",2,22,"WS","old",0
2021-06-30,5,"north",104,"shrub","LLOSER",2,22,"WS","new",NaN
2021-06-30,5,"north",104,"shrub","LLOSER",2,22,"WS","old",NaN
2021-07-01,5,"north",104,"shrub","LLOSER",2,22,"WS","new",0
2021-07-01,5,"north",104,"shrub","LLOSER",2,22,"WS","old",0
2021-07-08,5,"north",104,"shrub","LLOSER",2,22,"WS","new",0
2021-07-08,5,"north",104,"shrub","LLOSER",2,22,"WS","old",0
2021-07-14,5,"north",104,"shrub","LLOSER",2,22,"WS","new",0
2021-07-14,5,"north",104,"shrub","LLOSER",2,22,"WS","old",0
2021-07-21,5,"north",104,"shrub","LLOSER",2,22,"WS","new",0
2021-07-21,5,"north",104,"shrub","LLOSER",2,22,"WS","old",0
2021-07-28,5,"north",104,"shrub","LLOSER",2,22,"WS","new",0
2021-07-28,5,"north",104,"shrub","LLOSER",2,22,"WS","old",0
2021-08-04,5,"north",104,"shrub","LLOSER",2,22,"WS","new",0
2021-08-04,5,"north",104,"shrub","LLOSER",2,22,"WS","old",0
2021-08-10,5,"north",104,"shrub","LLOSER",2,22,"WS","new",0
2021-08-10,5,"north",104,"shrub","LLOSER",2,22,"WS","old",0
2021-08-19,5,"north",104,"shrub","LLOSER",2,22,"WS","new",0
2021-08-19,5,"north",104,"shrub","LLOSER",2,22,"WS","old",0
2021-06-15,5,"north",104,"shrub","TRIDAS",1,43,"BC","new",0
2021-06-15,5,"north",104,"shrub","TRIDAS",1,43,"BC","old",0
2021-06-17,5,"north",104,"shrub","TRIDAS",1,43,"BC","new",0
2021-06-17,5,"north",104,"shrub","TRIDAS",1,43,"BC","old",0
2021-06-22,5,"north",104,"shrub","TRIDAS",1,43,"BC","new",0
2021-06-22,5,"north",104,"shrub","TRIDAS",1,43,"BC","old",0
2021-06-30,5,"north",104,"shrub","TRIDAS",1,43,"BC","new",NaN
2021-06-30,5,"north",104,"shrub","TRIDAS",1,43,"BC","old",NaN
2021-07-01,5,"north",104,"shrub","TRIDAS",1,43,"BC","new",1
2021-07-01,5,"north",104,"shrub","TRIDAS",1,43,"BC","old",0
2021-07-08,5,"north",104,"shrub","TRIDAS",1,43,"BC","new",0
2021-07-08,5,"north",104,"shrub","TRIDAS",1,43,"BC","old",1
2021-07-14,5,"north",104,"shrub","TRIDAS",1,43,"BC","new",0
2021-07-14,5,"north",104,"shrub","TRIDAS",1,43,"BC","old",1
2021-07-21,5,"north",104,"shrub","TRIDAS",1,43,"BC","new",0
2021-07-21,5,"north",104,"shrub","TRIDAS",1,43,"BC","old",1
2021-07-28,5,"north",104,"shrub","TRIDAS",1,43,"BC","new",0
2021-07-28,5,"north",104,"shrub","TRIDAS",1,43,"BC","old",0
2021-08-04,5,"north",104,"shrub","TRIDAS",1,43,"BC","new",0
2021-08-04,5,"north",104,"shrub","TRIDAS",1,43,"BC","old",0
2021-08-10,5,"north",104,"shrub","TRIDAS",1,43,"BC","new",0
2021-08-10,5,"north",104,"shrub","TRIDAS",1,43,"BC","old",0
2021-08-19,5,"north",104,"shrub","TRIDAS",1,43,"BC","new",0
2021-08-19,5,"north",104,"shrub","TRIDAS",1,43,"BC","old",0
2021-06-15,5,"north",104,"shrub","TRIDAS",2,17,"RC","new",0
2021-06-15,5,"north",104,"shrub","TRIDAS",2,17,"RC","old",0
2021-06-17,5,"north",104,"shrub","TRIDAS",2,17,"RC","new",0
2021-06-17,5,"north",104,"shrub","TRIDAS",2,17,"RC","old",0
2021-06-22,5,"north",104,"shrub","TRIDAS",2,17,"RC","new",0
2021-06-22,5,"north",104,"shrub","TRIDAS",2,17,"RC","old",0
2021-06-30,5,"north",104,"shrub","TRIDAS",2,17,"RC","new",NaN
2021-06-30,5,"north",104,"shrub","TRIDAS",2,17,"RC","old",NaN
2021-07-01,5,"north",104,"shrub","TRIDAS",2,17,"RC","new",0
2021-07-01,5,"north",104,"shrub","TRIDAS",2,17,"RC","old",0
2021-07-08,5,"north",104,"shrub","TRIDAS",2,17,"RC","new",1
2021-07-08,5,"north",104,"shrub","TRIDAS",2,17,"RC","old",0
2021-07-14,5,"north",104,"shrub","TRIDAS",2,17,"RC","new",0
2021-07-14,5,"north",104,"shrub","TRIDAS",2,17,"RC","old",1
2021-07-21,5,"north",104,"shrub","TRIDAS",2,17,"RC","new",0
2021-07-21,5,"north",104,"shrub","TRIDAS",2,17,"RC","old",1
2021-07-28,5,"north",104,"shrub","TRIDAS",2,17,"RC","new",0
2021-07-28,5,"north",104,"shrub","TRIDAS",2,17,"RC","old",0
2021-08-04,5,"north",104,"shrub","TRIDAS",2,17,"RC","new",0
2021-08-04,5,"north",104,"shrub","TRIDAS",2,17,"RC","old",0
2021-08-10,5,"north",104,"shrub","TRIDAS",2,17,"RC","new",0
2021-08-10,5,"north",104,"shrub","TRIDAS",2,17,"RC","old",0
2021-08-19,5,"north",104,"shrub","TRIDAS",2,17,"RC","new",0
2021-08-19,5,"north",104,"shrub","TRIDAS",2,17,"RC","old",0
2021-06-15,5,"north",104,"shrub","TRIDAS",3,21,"OS","new",0
2021-06-15,5,"north",104,"shrub","TRIDAS",3,21,"OS","old",0
2021-06-17,5,"north",104,"shrub","TRIDAS",3,21,"OS","new",0
2021-06-17,5,"north",104,"shrub","TRIDAS",3,21,"OS","old",0
2021-06-22,5,"north",104,"shrub","TRIDAS",3,21,"OS","new",0
2021-06-22,5,"north",104,"shrub","TRIDAS",3,21,"OS","old",0
2021-06-30,5,"north",104,"shrub","TRIDAS",3,21,"OS","new",NaN
2021-06-30,5,"north",104,"shrub","TRIDAS",3,21,"OS","old",NaN
2021-07-01,5,"north",104,"shrub","TRIDAS",3,21,"OS","new",0
2021-07-01,5,"north",104,"shrub","TRIDAS",3,21,"OS","old",0
2021-07-08,5,"north",104,"shrub","TRIDAS",3,21,"OS","new",0
2021-07-08,5,"north",104,"shrub","TRIDAS",3,21,"OS","old",0
2021-07-14,5,"north",104,"shrub","TRIDAS",3,21,"OS","new",3
2021-07-14,5,"north",104,"shrub","TRIDAS",3,21,"OS","old",0
2021-07-21,5,"north",104,"shrub","TRIDAS",3,21,"OS","new",1
2021-07-21,5,"north",104,"shrub","TRIDAS",3,21,"OS","old",3
2021-07-28,5,"north",104,"shrub","TRIDAS",3,21,"OS","new",0
2021-07-28,5,"north",104,"shrub","TRIDAS",3,21,"OS","old",0
2021-08-04,5,"north",104,"shrub","TRIDAS",3,21,"OS","new",0
2021-08-04,5,"north",104,"shrub","TRIDAS",3,21,"OS","old",0
2021-08-10,5,"north",104,"shrub","TRIDAS",3,21,"OS","new",0
2021-08-10,5,"north",104,"shrub","TRIDAS",3,21,"OS","old",0
2021-08-19,5,"north",104,"shrub","TRIDAS",3,21,"OS","new",0
2021-08-19,5,"north",104,"shrub","TRIDAS",3,21,"OS","old",0
2021-06-15,5,"north",104,"shrub","TRIDAS",4,58,"WS","new",0
2021-06-15,5,"north",104,"shrub","TRIDAS",4,58,"WS","old",0
2021-06-17,5,"north",104,"shrub","TRIDAS",4,58,"WS","new",0
2021-06-17,5,"north",104,"shrub","TRIDAS",4,58,"WS","old",0
2021-06-22,5,"north",104,"shrub","TRIDAS",4,58,"WS","new",0
2021-06-22,5,"north",104,"shrub","TRIDAS",4,58,"WS","old",0
2021-06-30,5,"north",104,"shrub","TRIDAS",4,58,"WS","new",NaN
2021-06-30,5,"north",104,"shrub","TRIDAS",4,58,"WS","old",NaN
2021-07-01,5,"north",104,"shrub","TRIDAS",4,58,"WS","new",0
2021-07-01,5,"north",104,"shrub","TRIDAS",4,58,"WS","old",0
2021-07-08,5,"north",104,"shrub","TRIDAS",4,58,"WS","new",0
2021-07-08,5,"north",104,"shrub","TRIDAS",4,58,"WS","old",0
2021-07-14,5,"north",104,"shrub","TRIDAS",4,58,"WS","new",1
2021-07-14,5,"north",104,"shrub","TRIDAS",4,58,"WS","old",0
2021-07-21,5,"north",104,"shrub","TRIDAS",4,58,"WS","new",0
2021-07-21,5,"north",104,"shrub","TRIDAS",4,58,"WS","old",1
2021-07-28,5,"north",104,"shrub","TRIDAS",4,58,"WS","new",0
2021-07-28,5,"north",104,"shrub","TRIDAS",4,58,"WS","old",0
2021-08-04,5,"north",104,"shrub","TRIDAS",4,58,"WS","new",0
2021-08-04,5,"north",104,"shrub","TRIDAS",4,58,"WS","old",0
2021-08-10,5,"north",104,"shrub","TRIDAS",4,58,"WS","new",0
2021-08-10,5,"north",104,"shrub","TRIDAS",4,58,"WS","old",0
2021-08-19,5,"north",104,"shrub","TRIDAS",4,58,"WS","new",0
2021-08-19,5,"north",104,"shrub","TRIDAS",4,58,"WS","old",0
2021-06-15,5,"north",104,"shrub","TRIDAS",5,29,"GC","new",0
2021-06-15,5,"north",104,"shrub","TRIDAS",5,29,"GC","old",0
2021-06-17,5,"north",104,"shrub","TRIDAS",5,29,"GC","new",0
2021-06-17,5,"north",104,"shrub","TRIDAS",5,29,"GC","old",0
2021-06-22,5,"north",104,"shrub","TRIDAS",5,29,"GC","new",0
2021-06-22,5,"north",104,"shrub","TRIDAS",5,29,"GC","old",0
2021-06-30,5,"north",104,"shrub","TRIDAS",5,29,"GC","new",NaN
2021-06-30,5,"north",104,"shrub","TRIDAS",5,29,"GC","old",NaN
2021-07-01,5,"north",104,"shrub","TRIDAS",5,29,"GC","new",0
2021-07-01,5,"north",104,"shrub","TRIDAS",5,29,"GC","old",0
2021-07-08,5,"north",104,"shrub","TRIDAS",5,29,"GC","new",0
2021-07-08,5,"north",104,"shrub","TRIDAS",5,29,"GC","old",0
2021-07-14,5,"north",104,"shrub","TRIDAS",5,29,"GC","new",1
2021-07-14,5,"north",104,"shrub","TRIDAS",5,29,"GC","old",0
2021-07-21,5,"north",104,"shrub","TRIDAS",5,29,"GC","new",0
2021-07-21,5,"north",104,"shrub","TRIDAS",5,29,"GC","old",1
2021-07-28,5,"north",104,"shrub","TRIDAS",5,29,"GC","new",0
2021-07-28,5,"north",104,"shrub","TRIDAS",5,29,"GC","old",0
2021-08-04,5,"north",104,"shrub","TRIDAS",5,29,"GC","new",0
2021-08-04,5,"north",104,"shrub","TRIDAS",5,29,"GC","old",0
2021-08-10,5,"north",104,"shrub","TRIDAS",5,29,"GC","new",0
2021-08-10,5,"north",104,"shrub","TRIDAS",5,29,"GC","old",0
2021-08-19,5,"north",104,"shrub","TRIDAS",5,29,"GC","new",0
2021-08-19,5,"north",104,"shrub","TRIDAS",5,29,"GC","old",0
2021-06-15,5,"north",267,"control","KOBMYO",1,NaN,"GC","new",0
2021-06-15,5,"north",267,"control","KOBMYO",1,NaN,"GC","old",0
2021-06-17,5,"north",267,"control","KOBMYO",1,NaN,"GC","new",0
2021-06-17,5,"north",267,"control","KOBMYO",1,NaN,"GC","old",0
2021-06-22,5,"north",267,"control","KOBMYO",1,NaN,"GC","new",2
2021-06-22,5,"north",267,"control","KOBMYO",1,NaN,"GC","old",0
2021-06-30,5,"north",267,"control","KOBMYO",1,NaN,"GC","new",NaN
2021-06-30,5,"north",267,"control","KOBMYO",1,NaN,"GC","old",NaN
2021-07-01,5,"north",267,"control","KOBMYO",1,NaN,"GC","new",0
2021-07-01,5,"north",267,"control","KOBMYO",1,NaN,"GC","old",2
2021-07-08,5,"north",267,"control","KOBMYO",1,NaN,"GC","new",0
2021-07-08,5,"north",267,"control","KOBMYO",1,NaN,"GC","old",0
2021-07-14,5,"north",267,"control","KOBMYO",1,NaN,"GC","new",0
2021-07-14,5,"north",267,"control","KOBMYO",1,NaN,"GC","old",0
2021-07-21,5,"north",267,"control","KOBMYO",1,NaN,"GC","new",0
2021-07-21,5,"north",267,"control","KOBMYO",1,NaN,"GC","old",0
2021-07-28,5,"north",267,"control","KOBMYO",1,NaN,"GC","new",0
2021-07-28,5,"north",267,"control","KOBMYO",1,NaN,"GC","old",0
2021-08-04,5,"north",267,"control","KOBMYO",1,NaN,"GC","new",0
